0,1000
1,2000
1,3000
1,4000
1,5000
1,6000
1,7000
1,8000
1,9000
2,10000
2,11000
2,12000
2,13000
2,14000
2,15000
3,16000
3,17000
3,18000
3,19000
3,20000
3,21000
4,22000
4,23000
4,24000
4,25000
4,26000
4,27000
4,28000
5,29000
5,30000
5,31000
5,32000
5,33000
5,34000
5,35000
5,36000
6,37000
6,38000
6,39000
6,40000
6,41000
6,42000
6,43000
7,44000
7,45000
7,46000
7,47000
7,48000
7,49000
7,50000
8,51000
8,52000
8,53000
8,54000
8,55000
8,56000
8,57000
8,58000
9,59000
9,60000
9,61000
9,62000
9,63000
9,64000
9,65000
10,66000
10,67000
10,68000
10,69000
10,70000
10,71000
10,72000
11,73000
11,74000
11,75000
11,76000
11,77000
11,78000
11,79000
12,80000
12,81000
12,82000
12,83000
12,84000
12,85000
12,86000
12,87000
13,88000
13,89000
13,90000
13,91000
13,92000
13,93000
14,94000
14,95000
14,96000
14,97000
14,98000
14,99000
14,100000
15,101000
15,102000
15,103000
15,104000
15,105000
15,106000
16,107000
16,108000
16,109000
16,110000
16,111000
16,112000
16,113000
17,114000
17,115000
17,116000
17,117000
17,118000
17,119000
17,120000
18,121000
18,122000
18,123000
18,124000
18,125000
18,126000
18,127000
19,128000
19,129000
19,130000
19,131000
19,132000
19,133000
20,134000
20,135000
20,136000
20,137000
20,138000
20,139000
21,140000
21,141000
21,142000
21,143000
21,144000
21,145000
21,146000
22,147000
22,148000
22,149000
22,150000
22,151000
22,152000
23,153000
23,154000
23,155000
23,156000
23,157000
23,158000
23,159000
24,160000
24,161000
24,162000
24,163000
24,164000
24,165000
25,166000
25,167000
25,168000
25,169000
25,170000
25,171000
26,172000
26,173000
26,174000
26,175000
26,176000
26,177000
26,178000
27,179000
27,180000
27,181000
27,182000
27,183000
27,184000
28,185000
28,186000
28,187000
28,188000
28,189000
28,190000
28,191000
29,192000
29,193000
29,194000
29,195000
29,196000
29,197000
30,198000
30,199000
30,200000
30,201000
30,202000
30,203000
31,204000
31,205000
31,206000
31,207000
31,208000
32,209000
32,210000
32,211000
32,212000
33,213000
33,214000
33,215000
33,216000
33,217000
33,218000
34,219000
34,220000
34,221000
34,222000
34,223000
34,224000
35,225000
35,226000
35,227000
35,228000
35,229000
35,230000
35,231000
36,232000
36,233000
36,234000
36,235000
36,236000
37,237000
37,238000
37,239000
37,240000
37,241000
37,242000
38,243000
38,244000
38,245000
38,246000
38,247000
38,248000
38,249000
39,250000
39,251000
39,252000
39,253000
39,254000
39,255000
40,256000
40,257000
40,258000
40,259000
40,260000
40,261000
41,262000
41,263000
41,264000
41,265000
41,266000
41,267000
41,268000
42,269000
42,270000
42,271000
42,272000
42,273000
42,274000
43,275000
43,276000
43,277000
43,278000
43,279000
43,280000
43,281000
44,282000
44,283000
44,284000
44,285000
44,286000
44,287000
45,288000
45,289000
45,290000
45,291000
45,292000
45,293000
46,294000
46,295000
46,296000
46,297000
46,298000
46,299000
46,300000
47,301000
47,302000
47,303000
47,304000
47,305000
48,306000
48,307000
48,308000
49,309000
49,310000
49,311000
50,312000
50,313000
50,314000
50,315000
50,316000
50,317000
51,318000
51,319000
51,320000
51,321000
51,322000
51,323000
51,324000
52,325000
52,326000
52,327000
52,328000
52,329000
52,330000
53,331000
53,332000
53,333000
53,334000
53,335000
53,336000
54,337000
54,338000
54,339000
54,340000
54,341000
54,342000
54,343000
55,344000
55,345000
55,346000
55,347000
55,348000
55,349000
56,350000
56,351000
56,352000
56,353000
56,354000
56,355000
56,356000
57,357000
57,358000
57,359000
57,360000
57,361000
57,362000
58,363000
58,364000
58,365000
58,366000
58,367000
58,368000
58,369000
59,370000
59,371000
59,372000
59,373000
59,374000
59,375000
60,376000
60,377000
60,378000
60,379000
60,380000
60,381000
61,382000
61,383000
61,384000
61,385000
61,386000
61,387000
61,388000
62,389000
62,390000
62,391000
62,392000
62,393000
62,394000
63,395000
63,396000
63,397000
63,398000
63,399000
63,400000
64,401000
64,402000
64,403000
64,404000
64,405000
64,406000
64,407000
65,408000
65,409000
65,410000
65,411000
65,412000
65,413000
66,414000
66,415000
66,416000
66,417000
66,418000
66,419000
67,420000
67,421000
67,422000
67,423000
67,424000
67,425000
68,426000
68,427000
68,428000
68,429000
68,430000
68,431000
68,432000
69,433000
69,434000
69,435000
69,436000
69,437000
69,438000
70,439000
70,440000
70,441000
70,442000
70,443000
70,444000
71,445000
71,446000
71,447000
71,448000
71,449000
71,450000
71,451000
72,452000
72,453000
72,454000
72,455000
72,456000
72,457000
73,458000
73,459000
73,460000
73,461000
73,462000
73,463000
74,464000
74,465000
74,466000
74,467000
74,468000
74,469000
74,470000
75,471000
75,472000
75,473000
75,474000
75,475000
75,476000
76,477000
76,478000
76,479000
76,480000
76,481000
76,482000
76,483000
77,484000
77,485000
77,486000
77,487000
77,488000
77,489000
77,490000
78,491000
78,492000
78,493000
78,494000
78,495000
78,496000
78,497000
78,498000
79,499000
